THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2022.05,mua sim 0978282828 (380tr) TT L1,Mua sắm tài sản,50.000.000,Chi phí khác,Chi phí khác
2022.05,LAB,Tiền Lab,473.900.000,Biến phí,Chi phí giá vốn
2022.06,mua đồ cúng bàn thờ,Mua đồ hành chính,1.722.000,Biến phí,Chi phí hành chính
2022.06,cúng m16,Mua đồ hành chính,376.000,Biến phí,Chi phí hành chính
2022.06,hoa trái cây,Mua đồ hành chính,195.000,Biến phí,Chi phí hành chính
2022.06,Cúng bàn thờ pk,Mua đồ hành chính,6.800.000,Biến phí,Chi phí hành chính
2022.06,chè 1 th,Mua đồ hành chính,520.000,Biến phí,Chi phí hành chính
2022.06,hoa trái cây,Mua đồ hành chính,280.000,Biến phí,Chi phí hành chính
2022.06,nước ngọt trưng bàn thờ ông địa,Mua đồ hành chính,770.000,Biến phí,Chi phí hành chính
2022.06,chi cúng,Mua đồ hành chính,440.000,Biến phí,Chi phí hành chính
2022.06,hoa trái cây vp,Mua đồ hành chính,322.000,Biến phí,Chi phí hành chính
2022.06,nước bình,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2022.06,nước suối nhí,Mua đồ hành chính,920.000,Biến phí,Chi phí hành chính
2022.06,1 thùng sữa,Mua đồ hành chính,235.000,Biến phí,Chi phí hành chính
2022.06,đồ tạp vụ San,Mua đồ hành chính,2.482.000,Biến phí,Chi phí hành chính
2022.06,2th giấy hộp+30 cuộn vs lớn nhỏ,Mua đồ hành chính,2.440.000,Biến phí,Chi phí hành chính
2022.06,mứt gừng,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2022.06,sữa,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2022.06,rác,Mua đồ hành chính,216.000,Biến phí,Chi phí hành chính
2022.06,nước bình,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2022.06,"nước rửa tay, xịt khuẩn",Mua đồ hành chính,460.000,Biến phí,Chi phí hành chính
2022.06,dép LT,Mua đồ hành chính,900.000,Biến phí,Chi phí hành chính
2022.06,dép tv nam,Mua đồ hành chính,689.000,Biến phí,Chi phí hành chính
2022.06,62 bàn chải điện,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.06,phí gth 52191 (Minh),Marketing chạy Quảng cáo,2.580.000,Biến phí,Chi phí bán hàng
2022.06,phí gth 52190 (THU),Marketing chạy Quảng cáo,1.450.000,Biến phí,Chi phí bán hàng
2022.06,hotline nt của San,Marketing chạy Quảng cáo,200.000,Biến phí,Chi phí bán hàng
2022.06,phí trả góp 51452 (bs Tú),Marketing chạy Quảng cáo,1.398.400,Biến phí,Chi phí bán hàng
2022.06,phí hoa hồng 52859,Marketing chạy Quảng cáo,2.140.000,Biến phí,Chi phí bán hàng
2022.06,phí hoa hồng 40825 (Công),Marketing chạy Quảng cáo,9.690.000,Biến phí,Chi phí bán hàng
2022.06,chi hh 52870 (Tú),Marketing chạy Quảng cáo,11.980.000,Biến phí,Chi phí bán hàng
2022.06,máy tăm nước 21c,Marketing chạy Quảng cáo,12.050.000,Biến phí,Chi phí bán hàng
2022.06,thưởng nóng nhân viên,Marketing chạy Quảng cáo,31.300.000,Biến phí,Chi phí bán hàng
2022.06,CRM TT L2,Marketing chạy Quảng cáo,47.600.000,Biến phí,Chi phí bán hàng
2022.06,Thưởng nóng nv,Marketing chạy Quảng cáo,3.600.000,Biến phí,Chi phí bán hàng
2022.06,thay pin lap pt,Mua đồ hành chính,1.100.000,Biến phí,Chi phí hành chính
2022.06,Tiếp khách ăn trưa,Tiếp khách,1.110.000,Định phí,Chi phí hành chính
2022.06,sửa toilet,Mua đồ hành chính,540.000,Biến phí,Chi phí hành chính
2022.06,vệ sinh ghế pk,Mua đồ hành chính,1.650.000,Biến phí,Chi phí hành chính
2022.06,xe đẩy máy cận chóp,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2022.06,sửa điện,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2022.06,thiết kế vp mới,Mua đồ hành chính,5.999.000,Biến phí,Chi phí hành chính
2022.06,Tiền sim 3G,Mua đồ hành chính,820.000,Biến phí,Chi phí hành chính
2022.06,Bình giữ nhiệt,Mua đồ hành chính,12.320.000,Biến phí,Chi phí hành chính
2022.06,thuế thẻ cá nhân acb,Mua đồ hành chính,4.515.000,Biến phí,Chi phí hành chính
2022.06,10000 bao thư San,Mua đồ hành chính,450.000,Biến phí,Chi phí hành chính
2022.06,mua vợt muỗi,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2022.06,đồ bọc máy hút mini,Mua đồ hành chính,70.000,Biến phí,Chi phí hành chính
2022.06,tủ đồ bs,Mua đồ hành chính,12.570.000,Biến phí,Chi phí hành chính
2022.06,sửa đèn toilet,Mua đồ hành chính,470.000,Biến phí,Chi phí hành chính
2022.06,ăn tối BOD,Mua đồ hành chính,248.000,Biến phí,Chi phí hành chính
2022.06,sáp thơm,Mua đồ hành chính,320.000,Biến phí,Chi phí hành chính
2022.05,sửa bồn labo,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2022.05,gia hạn mail san,Mua đồ hành chính,951.000,Biến phí,Chi phí hành chính
2022.06,nâng câp wf L2,Mua đồ hành chính,1.560.000,Biến phí,Chi phí hành chính
2022.06,đầy tháng con NV,Mua đồ hành chính,723.000,Biến phí,Chi phí hành chính
2022.06,Set up vp,Mua đồ hành chính,24.946.000,Biến phí,Chi phí hành chính
2022.06,hotline 0342,Mua đồ hành chính,837.000,Biến phí,Chi phí hành chính
2022.06,mua đồ cúng cho VP + chi phí ăn uống vp,Mua đồ hành chính,1.137.333,Biến phí,Chi phí hành chính
2022.06,gia hạn tên miền,Mua đồ hành chính,1.989.800,Biến phí,Chi phí hành chính
2022.06,giấy in phim pano,Mua đồ hành chính,1.950.000,Biến phí,Chi phí hành chính
2022.06,xe đẩy máy imp,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2022.06,Sửa cửa cuốn,Mua đồ hành chính,1.200.000,Biến phí,Chi phí hành chính
2022.06,tiếp khách nội bộ,Tiếp khách,2.500.000,Định phí,Chi phí hành chính
2022.06,sửa tay khoan,Mua đồ hành chính,3.000.000,Biến phí,Chi phí hành chính
2022.06,sửa máy lạnh L5,Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2022.06,cơm khách,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,95.000,Biến phí,Chi phí hành chính
2022.06,xăng xe,Mua đồ hành chính,1.683.000,Biến phí,Chi phí hành chính
2022.06,cơm khách,Mua đồ hành chính,169.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,175.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,120.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,470.000,Biến phí,Chi phí hành chính
2022.06,xăng xe cty,Mua đồ hành chính,910.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,610.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2022.06,xăng xe cty,Mua đồ hành chính,800.000,Biến phí,Chi phí hành chính
2022.06,tiền bãi xe,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,93.000,Biến phí,Chi phí hành chính
2022.06,cơm khách,Mua đồ hành chính,55.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,238.000,Biến phí,Chi phí hành chính
2022.06,xăng xe,Mua đồ hành chính,910.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,220.000,Biến phí,Chi phí hành chính
2022.06,"cp giao mẫu, giao tài liệu...",Mua đồ hành chính,285.000,Biến phí,Chi phí hành chính
2022.06,nước khách,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2022.06,xăng,Mua đồ hành chính,800.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,25.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,666.000,Biến phí,Chi phí hành chính
2022.06,xăng xe,Mua đồ hành chính,962.000,Biến phí,Chi phí hành chính
2022.06,grab,Mua đồ hành chính,564.000,Biến phí,Chi phí hành chính
2022.06,đồ ăn khách,Mua đồ hành chính,270.000,Biến phí,Chi phí hành chính
2022.06,phí ship vật liệu,Mua đồ hành chính,42.000,Biến phí,Chi phí hành chính
2022.06,grab,Mua đồ hành chính,295.000,Biến phí,Chi phí hành chính
2022.06,grap,Mua đồ hành chính,415.000,Biến phí,Chi phí hành chính
2022.06,xăng xe,Mua đồ hành chính,881.000,Biến phí,Chi phí hành chính
2022.06,grab,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2022.06,đồ ăn khách,Mua đồ hành chính,45.000,Biến phí,Chi phí hành chính
2022.06,grab,Mua đồ hành chính,782.000,Biến phí,Chi phí hành chính
2022.06,grab,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2022.06,grab,Mua đồ hành chính,285.000,Biến phí,Chi phí hành chính
2022.06,tiền xăng,Mua đồ hành chính,1.745.000,Biến phí,Chi phí hành chính
2022.06,grab,Mua đồ hành chính,390.000,Biến phí,Chi phí hành chính
2022.06,đồ ăn khách,Mua đồ hành chính,106.000,Biến phí,Chi phí hành chính
2022.06,phí grap tài liệu,Mua đồ hành chính,127.000,Biến phí,Chi phí hành chính
2022.06,MKT,Marketing chạy Quảng cáo,550.000.000,Biến phí,Chi phí bán hàng
2022.06,nhà 61A,Chi phí Mặt bằng,57.500.000,Định phí,Chi phí QLDN
2022.06,bằng bs Huân,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2022.06,Thuê xe cty,Mua đồ hành chính,9.000.000,Biến phí,Chi phí hành chính
2022.06,wf telesale,Mua đồ hành chính,1.025.000,Biến phí,Chi phí hành chính
2022.06,wf pk,Mua đồ hành chính,320.000,Biến phí,Chi phí hành chính
2022.06,điện 61A t5,Điện + Nước,13.450.000,Định phí,Chi phí hành chính
2022.06,nước 61A,Điện + Nước,4.947.000,Định phí,Chi phí hành chính
2022.06,BHXH T6,Bảo hiểm,24.885.000,Định phí,Chi phí QLDN
2022.06,quỹ thưởng tháng,Quỹ thưởng tổng cuối năm,37.000.000,Định phí,Chi phí khác
2022.06,vật tư,Tiền vật liệu,600.000,Biến phí,Chi phí giá vốn
2022.06,vật tư,Tiền vật liệu,2.720.000,Biến phí,Chi phí giá vốn
2022.06,vật liệu cao su,Tiền vật liệu,3.715.000,Biến phí,Chi phí giá vốn
2022.06,thuốc chữa tủy,Tiền vật liệu,2.648.000,Biến phí,Chi phí giá vốn
2022.06,30% hd mới với hãng dentium,Tiền vật liệu,94.486.500,Biến phí,Chi phí giá vốn
2022.06,lấy metrogyl,Tiền vật liệu,450.000,Biến phí,Chi phí giá vốn
2022.06,Thanh Ngọc T5,Tiền vật liệu,40.711.000,Biến phí,Chi phí giá vốn
2022.06,vật tư san,Tiền vật liệu,1.200.000,Biến phí,Chi phí giá vốn
2022.06,công nợ imp Việt Đăng hd cũ Tháng 5,Tiền vật liệu,78.002.000,Biến phí,Chi phí giá vốn
2022.06,Thanh Ngọc T6,Tiền vật liệu,42.414.500,Biến phí,Chi phí giá vốn
2022.06,Mua cóc thần tài,Mua sắm tài sản,4.500.000,Chi phí khác,Chi phí khác
2022.06,MUa tấm liễn,Mua sắm tài sản,4.150.000,Chi phí khác,Chi phí khác
2022.06,Cọc 2th vp Trần Khánh Dư,Mua sắm tài sản,32.000.000,Chi phí khác,Chi phí khác
2022.06,Thiềm thừ,Mua sắm tài sản,700.000,Chi phí khác,Chi phí khác
2022.06,mua bàn ăn inox,Mua sắm tài sản,220.000,Chi phí khác,Chi phí khác
2022.06,mua sim 0978282828 (380tr) TT L1,Mua sắm tài sản,50.000.000,Chi phí khác,Chi phí khác
2022.06,lab 3S,Tiền Lab,1.200.000,Biến phí,Chi phí giá vốn
2022.06,lab sứ+implant,Tiền Lab,490.220.000,Biến phí,Chi phí giá vốn
2022.06,lương cứng t6,Lương,304.069.396,Định phí,Chi phí QLDN
2022.06,lương KPI t6,KPI,434.141.347,Biến phí,Chi phí bán hàng
2022.07,lương cứng t7,Lương,337.040.804,Định phí,Chi phí QLDN
2022.07,lương KPI t7,KPI,532.700.373,Biến phí,Chi phí bán hàng
2022.07,nước suối,Mua đồ hành chính,920.000,Biến phí,Chi phí hành chính
2022.07,thun côt tóc cho khách + ổ điện,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2022.07,xịt côn trùng,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2022.07,sữa,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2022.07,nước,Mua đồ hành chính,920.000,Biến phí,Chi phí hành chính
2022.07,giấy hộp+giấy cuộn,Mua đồ hành chính,3.360.000,Biến phí,Chi phí hành chính
2022.07,đồ tạp vụ,Mua đồ hành chính,2.930.000,Biến phí,Chi phí hành chính
2022.07,nước suối,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2022.07,xà bông rửa tay,Mua đồ hành chính,350.000,Biến phí,Chi phí hành chính
2022.07,nước suối,Mua đồ hành chính,920.000,Biến phí,Chi phí hành chính
2022.07,bảng tên,Mua đồ hành chính,345.000,Biến phí,Chi phí hành chính
2022.07,dép đồng phục,Mua đồ hành chính,223.000,Biến phí,Chi phí hành chính
2022.07,phí ship áo thun in+in áo media,Mua đồ hành chính,177.000,Biến phí,Chi phí hành chính
2022.07,mua dép dphuc pt Tiên+thùy anh,Mua đồ hành chính,270.000,Biến phí,Chi phí hành chính
2022.07,hotline nt san,Marketing chạy Quảng cáo,200.000,Biến phí,Chi phí bán hàng
2022.07,chứng chỉ pccc 10ng,Marketing chạy Quảng cáo,4.500.000,Biến phí,Chi phí bán hàng
2022.07,CRM TT L3,Marketing chạy Quảng cáo,47.600.000,Biến phí,Chi phí bán hàng
2022.07,Chi pccc,Marketing chạy Quảng cáo,20.000.000,Biến phí,Chi phí bán hàng
2022.07,Gia hạn tên miền,Marketing chạy Quảng cáo,3.018.000,Biến phí,Chi phí bán hàng
2022.07,Phí trả góp Nguyễn Thị Hoa Mai - 53165 (bs Minh),Marketing chạy Quảng cáo,1.398.400,Biến phí,Chi phí bán hàng
2022.07,21 máy TN,Marketing chạy Quảng cáo,12.050.000,Biến phí,Chi phí bán hàng
2022.07,Hh khacha - bs Minh - Bảo 53078,Marketing chạy Quảng cáo,19.855.000,Biến phí,Chi phí bán hàng
2022.07,thưởng nóng trưởng phòng MKT,Marketing chạy Quảng cáo,22.000.000,Biến phí,Chi phí bán hàng
2022.07,phí cà thẻ T7,Phí cà thẻ,3.494.544,Biến phí,Chi phí bán hàng
2022.07,Quà tặng đối tác,Mua đồ hành chính,4.700.000,Biến phí,Chi phí hành chính
2022.07,gắn kính L5,Mua đồ hành chính,600.000,Biến phí,Chi phí hành chính
2022.07,nhang,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2022.07,giặt đồ cho khách,Mua đồ hành chính,80.000,Biến phí,Chi phí hành chính
2022.07,nạp sim 4G,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.07,mua tủ đựng tài liệu,Mua đồ hành chính,1.300.000,Biến phí,Chi phí hành chính
2022.07,Chi kiểm tra y tế,Mua đồ hành chính,6.000.000,Biến phí,Chi phí hành chính
2022.07,thuốc khách,Mua đồ hành chính,440.000,Biến phí,Chi phí hành chính
2022.07,trà sữa nv,Mua đồ hành chính,753.000,Biến phí,Chi phí hành chính
2022.07,in bệnh án,Mua đồ hành chính,280.000,Biến phí,Chi phí hành chính
2022.07,mua pin,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2022.07,giấy A4,Mua đồ hành chính,155.000,Biến phí,Chi phí hành chính
2022.07,pccc,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2022.07,thưởng dt NV (Lâm),Mua đồ hành chính,5.000.000,Biến phí,Chi phí hành chính
2022.07,tiếp khách,tiếp khách,2.700.000,Định phí,Chi phí hành chính
2022.07,khóa đào tại PLC,Mua đồ hành chính,15.000.000,Biến phí,Chi phí hành chính
2022.07,Sửa tay khoan,Mua đồ hành chính,13.100.000,Biến phí,Chi phí hành chính
2022.07,thuê ghế học,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.07,ăn trưa tập huấn,Mua đồ hành chính,1.087.000,Biến phí,Chi phí hành chính
2022.07,sửa máy cvr,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2022.07,gia hạn mail san,Mua đồ hành chính,951.000,Biến phí,Chi phí hành chính
2022.07,hotline 0342,Mua đồ hành chính,903.000,Biến phí,Chi phí hành chính
2022.07,thuêế San quý 2/2022,Mua đồ hành chính,13.200.000,Biến phí,Chi phí hành chính
2022.07,vpp,Mua đồ hành chính,415.000,Biến phí,Chi phí hành chính
2022.07,thay đầu báo khói,Mua đồ hành chính,550.000,Biến phí,Chi phí hành chính
2022.07,tiền rác,Mua đồ hành chính,325.000,Biến phí,Chi phí hành chính
2022.07,in sổ khám bệnh,Mua đồ hành chính,240.000,Biến phí,Chi phí hành chính
2022.07,sửa máy lạnh,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2022.07,thay mực máy in,Mua đồ hành chính,140.000,Biến phí,Chi phí hành chính
2022.07,hotline san,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.07,vpp,Mua đồ hành chính,512.000,Biến phí,Chi phí hành chính
2022.07,thay mực in pk,Mua đồ hành chính,167.000,Biến phí,Chi phí hành chính
2022.07,vpp,Mua đồ hành chính,137.000,Biến phí,Chi phí hành chính
