THÁNG,NGÀY,TIỀN MẶT,CÀ THẺ,THỰC NHẬN CÀ THẺ,CHUYỂN KHOẢN,TRẢ GÓP,TRẢ CỌC,TỔNG,TỔNG TRỪ PHÍ CÀ THẺ
2022.01,07/01/2022,700.000,0,0,100.745.300,,10.000.000,91.445.300,91.445.300
2022.01,08/01/2022,10.123.000,56.000.000,55.103.360,0,,0,66.123.000,65.226.360
2022.01,09/01/2022,2.500.000,11.110.000,10.939.000,129.000.000,,0,142.610.000,142.439.000
2022.01,10/01/2022,8.300.000,100.000.000,98.400.000,0,,0,108.300.000,106.700.000
2022.01,11/01/2022,89.253.000,1.550.000,1.524.000,93.805.000,,0,184.608.000,184.582.000
2022.01,12/01/2022,0,0,0,11.100.000,,0,11.100.000,11.100.000
2022.01,13/01/2022,350.000,116.100.000,114.296.040,0,,10.450.000,106.000.000,104.196.040
2022.01,14/01/2022,23.720.000,0,0,0,,0,23.720.000,23.720.000
2022.01,15/01/2022,700.000,46.950.000,46.195.000,2.050.000,,0,49.700.000,48.945.000
2022.01,16/01/2022,65.615.000,0,0,0,,0,65.615.000,65.615.000
2022.01,17/01/2022,0,0,0,0,,0,0,0
2022.01,18/01/2022,1.350.000,6.800.000,6.690.560,18.150.000,,0,26.300.000,26.190.560
2022.01,19/01/2022,23.600.000,900.000,894.000,51.900.000,,0,76.400.000,76.394.000
2022.01,20/01/2022,23.300.000,8.700.000,8.559.000,30.000.000,,0,62.000.000,61.859.000
2022.01,21/01/2022,25.000.000,20.000.000,19.679.000,50.000.000,,0,95.000.000,94.679.000
2022.01,22/01/2022,2.750.000,8.500.000,8.364.000,17.000.000,,0,28.250.000,28.114.000
2022.01,23/01/2022,0,700.000,686.000,0,,0,700.000,686.000
2022.01,24/01/2022,8.350.000,18.197.500,17.912.000,115.140.000,,0,141.687.500,141.402.000
2022.01,25/01/2022,6.850.000,5.000.000,4.969.000,0,,0,11.850.000,11.819.000
2022.01,26/01/2022,0,0,0,8.600.000,,0,8.600.000,8.600.000
2022.01,27/01/2022,5.750.000,2.500.000,2.458.000,5.100.000,,,13.350.000,13.308.000
2022.01,28/01/2022,0,0,0,0,,0,0,0
2022.01,29/01/2022,0,0,0,0,,0,0,0
2022.01,30/01/2022,0,0,0,0,,0,0,0
2022.01,31/01/2022,0,0,0,0,,0,0,0
2022.02,01/02/2022,0,0,0,0,,0,0,0
2022.02,02/02/2022,0,0,0,0,,0,0,0
2022.02,03/02/2022,0,0,0,0,,0,0,0
2022.02,04/02/2022,0,0,0,0,,0,0,0
2022.02,05/02/2022,0,0,0,0,,0,0,0
2022.02,06/02/2022,0,0,0,0,,0,0,0
2022.02,07/02/2022,0,0,0,0,,0,0,0
2022.02,08/02/2022,0,0,0,0,,0,0,0
2022.02,09/02/2022,0,0,0,0,,0,0,0
2022.02,10/02/2022,12.000.000,0,0,0,,0,12.000.000,12.000.000
2022.02,11/02/2022,185.870.000,15.000.000,14.756.000,0,,0,200.870.000,200.626.000
2022.02,12/02/2022,0,0,0,0,,0,0,0
2022.02,13/02/2022,11.680.000,3.000.000,0,6.185.000,,0,20.865.000,17.865.000
2022.02,14/02/2022,82.350.000,0,0,28.600.000,,0,110.950.000,110.950.000
2022.02,15/02/2022,2.600.000,19.250.000,18.940.000,35.000.000,,0,56.850.000,56.540.000
2022.02,16/02/2022,17.400.000,0,0,0,,0,17.400.000,17.400.000
2022.02,17/02/2022,5.350.000,50.040.000,49.239.000,56.450.000,,0,111.840.000,111.039.000
2022.02,18/02/2022,8.824.000,3.050.000,3.001.000,40.000.000,,0,51.874.000,51.825.000
2022.02,19/02/2022,0,51.000.000,50.184.000,0,,0,51.000.000,50.184.000
2022.02,20/02/2022,1.395.000,0,0,20.850.000,,0,22.245.000,22.245.000
2022.02,21/02/2022,128.850.000,0,0,60.270.000,,62.500.000,126.620.000,126.620.000
2022.02,22/02/2022,8.000.000,0,0,129.395.000,,0,137.395.000,137.395.000
2022.02,23/02/2022,400.000,0,0,0,,0,400.000,400.000
2022.02,24/02/2022,0,0,0,0,,0,0,0
2022.02,25/02/2022,9.550.000,0,0,108.140.000,,0,117.690.000,117.690.000
2022.02,26/02/2022,1.000.000,11.400.000,11.239.500,55.000.000,,0,67.400.000,67.239.500
2022.02,27/02/2022,6.950.000,0,0,5.700.000,,0,12.650.000,12.650.000
2022.02,28/02/2022,3.000.000,0,0,60.450.000,,0,63.450.000,63.450.000
2022.02,28/02/22,10.500.000,,,,,,10.500.000,10.500.000
2022.03,01/03/2022,1.350.000,2.400.000,2.361.600,17.000.000,,0,20.750.000,20.711.600
2022.03,02/03/2022,2.000.000,0,0,27.415.000,,0,29.415.000,29.415.000
2022.03,03/03/2022,350.000,55.640.000,54.749.760,107.100.000,,0,163.090.000,162.199.760
2022.03,04/03/2022,8.955.000,0,0,254.660.500,,0,263.615.500,263.615.500
2022.03,05/03/2022,1.400.000,10.800.000,10.627.000,119.000.000,,0,131.200.000,131.027.000
2022.03,06/03/2022,78.160.000,0,0,0,,0,78.160.000,78.160.000
2022.03,07/03/2022,19.825.000,350.000,336.800,227.000.000,,0,247.175.000,247.161.800
2022.03,08/03/2022,8.425.000,0,0,18.000.000,,0,26.425.000,26.425.000
2022.03,09/03/2022,69.300.000,59.350.000,58.490.400,0,,0,128.650.000,127.790.400
2022.03,10/03/2022,2.850.000,0,0,150.000.000,,0,152.850.000,152.850.000
2022.03,11/03/2022,7.000.000,0,0,13.000.000,,4.650.000,15.350.000,15.350.000
2022.03,12/03/2022,13.300.000,100.000.000,98.400.000,3.000.000,,0,116.300.000,114.700.000
2022.03,13/03/2022,173.000.000,50.000.000,49.200.000,0,,0,223.000.000,222.200.000
2022.03,14/03/2022,15.000.000,19.633.500,19.186.204,79.680.000,,0,114.313.500,113.866.204
2022.03,15/03/2022,10.000.000,10.632.500,10.568.705,0,,7.200.000,13.432.500,13.368.705
2022.03,16/03/2022,51.000.000,112.300.000,111.503.000,0,,0,163.300.000,162.503.000
2022.03,17/03/2022,21.900.000,33.950.000,33.716.300,350.000,,0,56.200.000,55.966.300
2022.03,18/03/2022,3.000.000,0,0,37.000.000,,0,40.000.000,40.000.000
2022.03,19/03/2022,5.830.000,4.400.000,4.329.600,8.200.000,,0,18.430.000,18.359.600
2022.03,20/03/2022,6.890.000,0,0,0,,0,6.890.000,6.890.000
2022.03,21/03/2022,210.000.000,0,0,50.000.000,,0,260.000.000,260.000.000
2022.03,22/03/2022,350.000,19.600.000,19.482.400,0,,0,19.950.000,19.832.400
2022.03,23/03/2022,246.030.000,0,0,350.000,,0,246.380.000,246.380.000
2022.03,24/03/2022,29.785.000,36.690.000,36.469.860,12.400.000,,0,78.875.000,78.654.860
2022.03,25/03/2022,3.708.000,62.400.000,62.000.600,7.850.000,,0,73.958.000,73.558.600
2022.03,26/03/2022,60.000.000,0,0,0,,0,60.000.000,60.000.000
2022.03,27/03/2022,5.825.000,2.150.000,2.112.160,5.950.000,,0,13.925.000,13.887.160
2022.03,28/03/2022,0,98.640.000,97.066.760,0,,1.500.000,97.140.000,95.566.760
2022.03,29/03/2022,0,10.810.000,10.637.000,0,,0,10.810.000,10.637.000
2022.03,30/03/2022,53.945.000,50.000.000,49.200.000,18.000.000,,0,121.945.000,121.145.000
2022.03,31/03/2022,59.820.000,1.215.000,1.195.000,,,0,61.035.000,61.015.000
2022.03,01/03/22,50.000.000,,,,,,50.000.000,50.000.000
2022.04,01/04/2022,0,1.720.000,1.698.480,65.940.000,,1.500.000,66.160.000,66.138.480
2022.04,02/04/2022,16.700.000,0,0,0,,0,16.700.000,16.700.000
2022.04,03/04/2022,3.350.000,1.174.500,1.155.300,0,,0,4.524.500,4.505.300
2022.04,04/04/2022,15.500.000,125.758.000,123.745.872,33.100.000,,0,174.358.000,172.345.872
2022.04,05/04/2022,15.140.000,54.988.000,54.108.000,93.850.000,,2.000.000,161.978.000,161.098.000
2022.04,06/04/2022,19.184.000,0,0,20.000.000,,0,39.184.000,39.184.000
2022.04,07/04/2022,31.714.000,0,0,43.000.000,,0,74.714.000,74.714.000
2022.04,08/04/2022,2.700.000,1.600.000,1.590.000,25.900.000,,0,30.200.000,30.190.000
2022.04,09/04/2022,2.150.000,25.000.000,24.850.000,500.000,,0,27.650.000,27.500.000
2022.04,10/04/2022,0,0,0,0,,0,0,0
2022.04,11/04/2022,0,0,0,0,,0,0,0
2022.04,12/04/2022,5.602.500,2.400.000,2.385.000,0,,0,8.002.500,7.987.500
2022.04,13/04/2022,45.132.000,24.687.500,24.506.375,38.011.500,,0,107.831.000,107.649.875
2022.04,14/04/2022,0,0,0,0,,0,0,0
2022.04,15/04/2022,161.150.000,0,0,5.000.000,,0,166.150.000,166.150.000
2022.04,16/04/2022,20.200.000,0,0,6.000.000,,2.929.000,23.271.000,23.271.000
2022.04,17/04/2022,3.350.000,54.214.000,53.796.000,0,,0,57.564.000,57.146.000
2022.04,18/04/2022,116.843.000,87.500.000,85.896.180,73.368.000,,0,277.711.000,276.107.180
2022.04,19/04/2022,119.631.000,33.200.000,32.688.800,0,,0,152.831.000,152.319.800
2022.04,20/04/2022,111.500.000,68.444.000,67.788.896,129.010.000,,0,308.954.000,308.298.896
2022.04,21/04/2022,0,970.000,954.000,8.080.000,,0,9.050.000,9.034.000
2022.04,22/04/2022,133.040.000,3.033.000,2.984.000,67.180.000,,0,203.253.000,203.204.000
2022.04,23/04/2022,3.790.000,18.215.000,17.923.000,200.000,,31.600.000,-9.395.000,-9.687.000
2022.04,24/04/2022,4.820.000,0,0,215.600.000,,0,220.420.000,220.420.000
2022.04,25/04/2022,111.214.000,0,0,109.170.000,,0,220.384.000,220.384.000
2022.04,26/04/2022,259.971.000,4.954.000,4.875.000,184.139.000,,0,449.064.000,448.985.000
2022.04,27/04/2022,18.250.000,0,0,88.700.000,,0,106.950.000,106.950.000
2022.04,28/04/2022,76.520.000,50.000.000,49.200.000,137.808.000,,0,264.328.000,263.528.000
2022.04,29/04/2022,0,0,0,0,,0,0,0
2022.04,30/04/2022,0,0,0,0,,0,0,0
2022.05,01/05/2022,0,0,0,0,,0,0,0
2022.05,02/05/2022,0,0,0,0,,0,0,0
2022.05,03/05/2022,0,0,0,0,,0,0,0
2022.05,04/05/2022,107.350.000,0,0,0,,0,107.350.000,107.350.000
2022.05,05/05/2022,23.000.000,0,0,10.815.500,,0,33.815.500,33.815.500
2022.05,06/05/2022,50.000.000,6.700.000,6.592.800,0,,96.329.500,-39.629.500,-39.736.700
2022.05,07/05/2022,93.350.000,100.000.000,98.400.000,24.115.000,,0,217.465.000,215.865.000
2022.05,08/05/2022,350.000,16.450.000,16.186.000,0,,0,16.800.000,16.536.000
2022.05,09/05/2022,177.192.000,6.355.000,6.203.320,23.140.000,,0,206.687.000,206.535.320
2022.05,10/05/2022,129.725.000,1.500.000,1.491.000,0,,0,131.225.000,131.216.000
2022.05,11/05/2022,43.222.000,59.979.500,59.585.123,50.000.000,,0,153.201.500,152.807.123
2022.05,12/05/2022,40.333.000,1.000.000,978.000,0,,0,41.333.000,41.311.000
2022.05,13/05/2022,25.900.000,29.707.000,29.528.000,0,,0,55.607.000,55.428.000
2022.05,14/05/2022,54.000.000,1.000.000,984.000,0,,0,55.000.000,54.984.000
2022.05,15/05/2022,33.275.000,0,0,55.400.000,,0,88.675.000,88.675.000
2022.05,16/05/2022,1.470.000,0,0,21.245.000,,0,22.715.000,22.715.000
2022.05,17/05/2022,48.460.000,0,0,102.500.000,,0,150.960.000,150.960.000
2022.05,18/05/2022,2.000.000,4.000.000,3.916.440,26.600.000,,0,32.600.000,32.516.440
2022.05,19/05/2022,0,3.657.000,3.598.488,33.400.000,,0,37.057.000,36.998.488
2022.05,20/05/2022,13.000.000,1.000.000,976.000,5.838.000,,0,19.838.000,19.814.000
2022.05,21/05/2022,43.550.000,0,0,50.000.000,,0,93.550.000,93.550.000
2022.05,22/05/2022,3.000.000,0,0,52.805.000,,0,55.805.000,55.805.000
2022.05,23/05/2022,0,0,0,81.549.000,,0,81.549.000,81.549.000
2022.05,24/05/2022,1.500.000,33.564.000,33.026.976,35.969.000,,0,71.033.000,70.495.976
2022.05,25/05/2022,15.350.000,2.500.000,2.451.706,50.000.000,,0,67.850.000,67.801.706
2022.05,26/05/2022,40.272.000,51.000.000,50.184.000,35.500.000,,0,126.772.000,125.956.000
2022.05,27/05/2022,3.720.000,0,0,40.000.000,,0,43.720.000,43.720.000
2022.05,28/05/2022,52.200.000,125.000.000,123.000.000,268.385.000,,0,445.585.000,443.585.000
2022.05,29/05/2022,46.856.000,3.000.000,2.951.200,60.350.000,,0,110.206.000,110.157.200
2022.05,30/05/2022,10.500.000,16.350.000,16.238.400,50.000.000,,0,76.850.000,76.738.400
2022.05,31/05/2022,11.350.000,0,0,282.223.000,,42.150.000,251.423.000,251.423.000
2022.06,01/06/2022,20.060.000,0,0,57.915.000,,0,77.975.000,77.975.000
2022.06,02/06/2022,24.215.000,0,0,166.062.000,,0,190.277.000,190.277.000
2022.06,03/06/2022,22.900.000,0,0,147.520.000,,0,170.420.000,170.420.000
2022.06,04/06/2022,108.230.000,15.200.000,14.956.800,76.212.000,,0,199.642.000,199.398.800
2022.06,05/06/2022,38.450.000,13.450.000,13.234.800,500.000,,0,52.400.000,52.184.800
2022.06,06/06/2022,155.050.000,4.500.000,4.438.000,30.000.000,,0,189.550.000,189.488.000
2022.06,07/06/2022,60.578.000,50.350.000,49.247.900,162.274.000,,500.000,272.702.000,271.599.900
2022.06,08/06/2022,1.550.000,500.000,497.000,0,,0,2.050.000,2.047.000
2022.06,09/06/2022,100.350.000,0,0,114.500.000,,0,214.850.000,214.850.000
2022.06,10/06/2022,110.860.000,50.000.000,49.200.000,71.340.000,,11.600.000,220.600.000,219.800.000
2022.06,11/06/2022,5.050.000,0,0,43.190.000,,0,48.240.000,48.240.000
2022.06,12/06/2022,4.050.000,1.000.000,984.000,0,,0,5.050.000,5.034.000
2022.06,13/06/2022,3.600.000,0,0,67.200.000,,0,70.800.000,70.800.000
2022.06,14/06/2022,550.000,3.500.000,3.438.700,9.500.000,,0,13.550.000,13.488.700
2022.06,15/06/2022,71.900.000,14.192.000,14.184.000,1.000.000,,10.573.000,76.519.000,76.511.000
2022.06,16/06/2022,350.000,6.000.000,5.895.000,86.036.000,,0,92.386.000,92.281.000
2022.06,17/06/2022,48.470.000,0,0,0,,0,48.470.000,48.470.000
2022.06,18/06/2022,81.500.000,0,0,2.400.000,,0,83.900.000,83.900.000
2022.06,19/06/2022,29.500.000,0,0,20.900.000,,3.783.000,46.617.000,46.617.000
2022.06,20/06/2022,102.500.000,0,0,0,,0,102.500.000,102.500.000
2022.06,21/06/2022,60.550.000,0,0,0,,0,60.550.000,60.550.000
2022.06,22/06/2022,305.987.000,76.000.000,75.089.428,8.750.000,,0,390.737.000,389.826.428
